,geo,time,life_expectancy_at_birth_with_projections
25228,jam,1949,54.59
25229,jam,1950,57.36
25230,jam,1951,57.87
25231,jam,1952,58.85
25232,jam,1953,59.8
25233,jam,1954,60.7
25234,jam,1955,61.56
25235,jam,1956,62.37
25236,jam,1957,63.15
25237,jam,1958,63.88
25238,jam,1959,64.57
25239,jam,1960,65.21
25240,jam,1961,65.8
25241,jam,1962,66.34
25242,jam,1963,66.84
25243,jam,1964,67.29
25244,jam,1965,67.7
25245,jam,1966,68.08
25246,jam,1967,68.43
25247,jam,1968,68.76
25248,jam,1969,69.07
25249,jam,1970,69.36
25250,jam,1971,69.8
25251,jam,1972,70.38
25252,jam,1973,70.87
25253,jam,1974,71.21
25254,jam,1975,71.5
25255,jam,1976,71.76
25256,jam,1977,71.92
25257,jam,1978,72.21
25258,jam,1979,72.32
25259,jam,1980,72.23
25260,jam,1981,72.58
25261,jam,1982,72.77
25262,jam,1983,72.96
25263,jam,1984,73.13
25264,jam,1985,73.29
25265,jam,1986,73.53
25266,jam,1987,73.97
25267,jam,1988,74.36
25268,jam,1989,74.75
25269,jam,1990,75.02
25270,jam,1991,75.26
25271,jam,1992,74.75
25272,jam,1993,74.65
25273,jam,1994,74.43
25274,jam,1995,74.23
25275,jam,1996,74.1
25276,jam,1997,74.0
25277,jam,1998,73.91
25278,jam,1999,73.69
25279,jam,2000,74.01
25280,jam,2001,74.18
25281,jam,2002,75.02
25282,jam,2003,75.87
25283,jam,2004,76.46
25284,jam,2005,77.19
25285,jam,2006,77.27
25286,jam,2007,76.39
25287,jam,2008,75.58
25288,jam,2009,75.0
25289,jam,2010,75.75
25290,jam,2011,75.7
25291,jam,2012,75.31
25292,jam,2013,74.74
25293,jam,2014,74.54
25294,jam,2015,74.56
25295,jam,2016,74.46
25296,jam,2017,74.66
25297,jam,2018,74.76
25298,jam,2019,74.87
25299,jam,2020,74.98
25300,jam,2021,75.09
25301,jam,2022,75.21
25302,jam,2023,75.33
25303,jam,2024,75.45
25304,jam,2025,75.57
25305,jam,2026,75.7
25306,jam,2027,75.82
25307,jam,2028,75.95
25308,jam,2029,76.08
25309,jam,2030,76.21
25310,jam,2031,76.33
25311,jam,2032,76.46
25312,jam,2033,76.58
25313,jam,2034,76.71
25314,jam,2035,76.82
25315,jam,2036,76.94
25316,jam,2037,77.06
25317,jam,2038,77.17
25318,jam,2039,77.29
25319,jam,2040,77.41
25320,jam,2041,77.53
25321,jam,2042,77.65
25322,jam,2043,77.77
25323,jam,2044,77.88
25324,jam,2045,78.0
25325,jam,2046,78.12
25326,jam,2047,78.24
25327,jam,2048,78.36
25328,jam,2049,78.48
25329,jam,2050,78.61
25330,jam,2051,78.73
25331,jam,2052,78.85
25332,jam,2053,78.98
25333,jam,2054,79.1
25334,jam,2055,79.23
25335,jam,2056,79.35
25336,jam,2057,79.47
25337,jam,2058,79.6
25338,jam,2059,79.72
25339,jam,2060,79.85
25340,jam,2061,79.97
25341,jam,2062,80.1
25342,jam,2063,80.22
25343,jam,2064,80.35
25344,jam,2065,80.47
25345,jam,2066,80.6
25346,jam,2067,80.73
25347,jam,2068,80.85
25348,jam,2069,80.98
25349,jam,2070,81.11
25350,jam,2071,81.24
25351,jam,2072,81.37
25352,jam,2073,81.5
25353,jam,2074,81.63
25354,jam,2075,81.76
25355,jam,2076,81.89
25356,jam,2077,82.02
25357,jam,2078,82.15
25358,jam,2079,82.28
25359,jam,2080,82.41
25360,jam,2081,82.54
25361,jam,2082,82.67
25362,jam,2083,82.8
25363,jam,2084,82.93
25364,jam,2085,83.05
25365,jam,2086,83.18
25366,jam,2087,83.3
25367,jam,2088,83.43
25368,jam,2089,83.55
25369,jam,2090,83.67
25370,jam,2091,83.79
25371,jam,2092,83.92
25372,jam,2093,84.04
25373,jam,2094,84.15
25374,jam,2095,84.27
25375,jam,2096,84.39
25376,jam,2097,84.5
25377,jam,2098,84.61
25378,jam,2099,84.72
25379,jam,2100,84.83
25380,jor,1800,31.7
25381,jor,1801,31.7
25382,jor,1802,31.7
25383,jor,1803,31.7
25384,jor,1804,31.7
25385,jor,1805,31.7
25386,jor,1806,31.7
25387,jor,1807,31.7
25388,jor,1808,31.7
25389,jor,1809,31.7
25390,jor,1810,31.7
25391,jor,1811,31.7
25392,jor,1812,31.7
25393,jor,1813,31.7
25394,jor,1814,31.7
25395,jor,1815,31.7
25396,jor,1816,31.7
25397,jor,1817,31.7
25398,jor,1818,31.7
25399,jor,1819,31.7
25400,jor,1820,31.7
25401,jor,1821,31.7
25402,jor,1822,31.7
25403,jor,1823,31.7
25404,jor,1824,31.7
25405,jor,1825,31.7
25406,jor,1826,31.7
25407,jor,1827,31.7
25408,jor,1828,31.7
25409,jor,1829,31.7
25410,jor,1830,31.7
25411,jor,1831,31.7
25412,jor,1832,31.7
25413,jor,1833,31.7
25414,jor,1834,31.7
25415,jor,1835,31.7
25416,jor,1836,31.7
25417,jor,1837,31.7
25418,jor,1838,31.7
25419,jor,1839,31.7
25420,jor,1840,31.7
25421,jor,1841,31.7
25422,jor,1842,31.7
25423,jor,1843,31.7
25424,jor,1844,31.7
25425,jor,1845,31.7
25426,jor,1846,31.7
25427,jor,1847,31.7
25428,jor,1848,31.7
25429,jor,1849,31.7
25430,jor,1850,31.7
25431,jor,1851,31.7
25432,jor,1852,31.7
25433,jor,1853,31.7
25434,jor,1854,31.7
25435,jor,1855,31.7
25436,jor,1856,31.7
25437,jor,1857,31.7
25438,jor,1858,31.7
25439,jor,1859,31.7
25440,jor,1860,31.7
25441,jor,1861,31.7
25442,jor,1862,31.7
25443,jor,1863,31.7
25444,jor,1864,31.7
25445,jor,1865,31.7
25446,jor,1866,31.7
25447,jor,1867,31.7
25448,jor,1868,31.7
25449,jor,1869,31.7
25450,jor,1870,31.7
25451,jor,1871,31.71
25452,jor,1872,31.71
25453,jor,1873,31.72
25454,jor,1874,31.73
25455,jor,1875,31.74
25456,jor,1876,31.74
25457,jor,1877,31.75
25458,jor,1878,31.76
25459,jor,1879,31.76
25460,jor,1880,31.77
25461,jor,1881,31.78
25462,jor,1882,31.78
25463,jor,1883,31.79
25464,jor,1884,31.8
25465,jor,1885,31.81
25466,jor,1886,31.81
25467,jor,1887,31.82
25468,jor,1888,31.83
25469,jor,1889,31.83
25470,jor,1890,31.84
25471,jor,1891,31.85
25472,jor,1892,31.86
25473,jor,1893,31.86
25474,jor,1894,31.87
25475,jor,1895,31.88
25476,jor,1896,31.88
25477,jor,1897,31.89
25478,jor,1898,31.9
25479,jor,1899,31.9
25480,jor,1900,31.91
25481,jor,1901,31.92
25482,jor,1902,31.93
25483,jor,1903,31.93
25484,jor,1904,31.94
25485,jor,1905,31.95
25486,jor,1906,31.95
25487,jor,1907,31.96
25488,jor,1908,31.97
25489,jor,1909,31.98
25490,jor,1910,31.98
25491,jor,1911,31.99
25492,jor,1912,32.0
25493,jor,1913,32.0
25494,jor,1914,32.01
25495,jor,1915,32.02
25496,jor,1916,32.02
25497,jor,1917,32.03
25498,jor,1918,26.56
25499,jor,1919,32.05
25500,jor,1920,32.05
25501,jor,1921,32.06
25502,jor,1922,32.07
25503,jor,1923,32.07
25504,jor,1924,32.08
25505,jor,1925,32.09
25506,jor,1926,32.1
25507,jor,1927,32.1
25508,jor,1928,32.11
25509,jor,1929,32.12
25510,jor,1930,32.12
25511,jor,1931,32.13
25512,jor,1932,32.14
25513,jor,1933,32.14
25514,jor,1934,32.15
25515,jor,1935,32.16
25516,jor,1936,33.05
25517,jor,1937,33.94
25518,jor,1938,34.83
25519,jor,1939,35.72
25520,jor,1940,36.62
25521,jor,1941,37.51
25522,jor,1942,38.4
25523,jor,1943,39.3
25524,jor,1944,40.19
25525,jor,1945,41.08
25526,jor,1946,41.98
25527,jor,1947,42.87
25528,jor,1948,43.77
25529,jor,1949,44.66
25530,jor,1950,45.56
25531,jor,1951,46.01
25532,jor,1952,46.91
25533,jor,1953,47.79
25534,jor,1954,48.66
25535,jor,1955,49.52
25536,jor,1956,50.38
25537,jor,1957,51.22
25538,jor,1958,52.06
25539,jor,1959,52.89
25540,jor,1960,53.71
25541,jor,1961,54.52
25542,jor,1962,55.33
25543,jor,1963,56.13
25544,jor,1964,56.93
25545,jor,1965,57.72
25546,jor,1966,58.5
25547,jor,1967,59.28
25548,jor,1968,60.03
25549,jor,1969,60.78
25550,jor,1970,61.51
25551,jor,1971,62.11
25552,jor,1972,62.81
25553,jor,1973,63.31
25554,jor,1974,63.74
25555,jor,1975,64.05
25556,jor,1976,64.41
25557,jor,1977,64.87
25558,jor,1978,65.21
25559,jor,1979,65.61
25560,jor,1980,66.07
25561,jor,1981,66.52
25562,jor,1982,66.8
25563,jor,1983,67.3
25564,jor,1984,67.97
25565,jor,1985,68.55
25566,jor,1986,69.0
25567,jor,1987,69.62
25568,jor,1988,70.22
25569,jor,1989,70.7
25570,jor,1990,71.03
25571,jor,1991,71.22
25572,jor,1992,71.49
25573,jor,1993,71.41
25574,jor,1994,71.54
25575,jor,1995,71.61
25576,jor,1996,71.66
25577,jor,1997,71.91
25578,jor,1998,72.14
25579,jor,1999,72.41
25580,jor,2000,72.8
25581,jor,2001,73.06
25582,jor,2002,73.42
25583,jor,2003,74.05
25584,jor,2004,74.37
25585,jor,2005,74.63
25586,jor,2006,75.02
25587,jor,2007,75.85
25588,jor,2008,76.63
25589,jor,2009,77.19
25590,jor,2010,77.62
25591,jor,2011,78.0
25592,jor,2012,78.36
25593,jor,2013,78.7
25594,jor,2014,78.87
25595,jor,2015,79.08
25596,jor,2016,79.2
25597,jor,2017,79.33
25598,jor,2018,79.45
25599,jor,2019,79.58
25600,jor,2020,79.72
25601,jor,2021,79.86
25602,jor,2022,80.01
25603,jor,2023,80.16
25604,jor,2024,80.31
25605,jor,2025,80.45
25606,jor,2026,80.6
25607,jor,2027,80.74
25608,jor,2028,80.88
25609,jor,2029,81.03
25610,jor,2030,81.17
25611,jor,2031,81.31
25612,jor,2032,81.45
25613,jor,2033,81.59
25614,jor,2034,81.73
25615,jor,2035,81.87
25616,jor,2036,82.01
25617,jor,2037,82.15
25618,jor,2038,82.28
25619,jor,2039,82.42
25620,jor,2040,82.56
25621,jor,2041,82.7
25622,jor,2042,82.85
25623,jor,2043,82.99
25624,jor,2044,83.13
25625,jor,2045,83.27
25626,jor,2046,83.42
25627,jor,2047,83.56
25628,jor,2048,83.71
25629,jor,2049,83.85
25630,jor,2050,84.0
25631,jor,2051,84.14
25632,jor,2052,84.28
25633,jor,2053,84.43
25634,jor,2054,84.57
25635,jor,2055,84.71
25636,jor,2056,84.86
25637,jor,2057,85.0
25638,jor,2058,85.14
25639,jor,2059,85.29
25640,jor,2060,85.43
25641,jor,2061,85.58
