,geo,time,child_mortality_0_5_year_olds_dying_per_1000_born
1159,are,1905,430.97
1160,are,1906,430.26
1161,are,1907,429.48
1162,are,1908,428.63
1163,are,1909,427.72
1164,are,1910,426.77
1165,are,1911,425.78
1166,are,1912,424.77
1167,are,1913,423.75
1168,are,1914,422.74
1169,are,1915,421.72
1170,are,1916,420.7
1171,are,1917,419.68
1172,are,1918,418.66
1173,are,1919,417.64
1174,are,1920,416.62
1175,are,1921,415.6
1176,are,1922,414.58
1177,are,1923,413.56
1178,are,1924,412.54
1179,are,1925,411.52
1180,are,1926,410.5
1181,are,1927,409.48
1182,are,1928,408.46
1183,are,1929,407.44
1184,are,1930,406.42
1185,are,1931,405.4
1186,are,1932,404.38
1187,are,1933,403.36
1188,are,1934,402.35
1189,are,1935,401.33
1190,are,1936,400.31
1191,are,1937,399.29
1192,are,1938,398.27
1193,are,1939,397.25
1194,are,1940,396.23
1195,are,1941,395.21
1196,are,1942,394.19
1197,are,1943,393.17
1198,are,1944,392.15
1199,are,1945,391.13
1200,are,1946,365.67
1201,are,1947,340.31
1202,are,1948,317.21
1203,are,1949,294.12
1204,are,1950,273.0
1205,are,1951,265.19
1206,are,1952,257.6
1207,are,1953,250.22
1208,are,1954,243.06
1209,are,1955,236.11
1210,are,1956,231.25
1211,are,1957,225.34
1212,are,1958,218.19
1213,are,1959,209.63
1214,are,1960,199.51
1215,are,1961,189.42
1216,are,1962,179.7
1217,are,1963,169.83
1218,are,1964,159.55
1219,are,1965,149.05
1220,are,1966,138.48
1221,are,1967,127.91
1222,are,1968,117.53
1223,are,1969,107.47
1224,are,1970,97.79
1225,are,1971,88.62
1226,are,1972,80.3
1227,are,1973,72.61
1228,are,1974,65.67
1229,are,1975,59.34
1230,are,1976,53.55
1231,are,1977,48.27
1232,are,1978,43.45
1233,are,1979,39.17
1234,are,1980,35.35
1235,are,1981,32.01
1236,are,1982,29.14
1237,are,1983,26.68
1238,are,1984,24.58
1239,are,1985,22.78
1240,are,1986,21.21
1241,are,1987,19.83
1242,are,1988,18.62
1243,are,1989,17.55
1244,are,1990,16.58
1245,are,1991,15.72
1246,are,1992,14.96
1247,are,1993,14.28
1248,are,1994,13.69
1249,are,1995,13.15
1250,are,1996,12.69
1251,are,1997,12.27
1252,are,1998,11.89
1253,are,1999,11.53
1254,are,2000,11.21
1255,are,2001,10.9
1256,are,2002,10.61
1257,are,2003,10.32
1258,are,2004,10.02
1259,are,2005,9.73
1260,are,2006,9.44
1261,are,2007,9.18
1262,are,2008,8.93
1263,are,2009,8.69
1264,are,2010,8.48
1265,are,2011,8.28
1266,are,2012,8.13
1267,are,2013,8.0
1268,are,2014,7.91
1269,are,2015,7.83
1270,are,2016,7.76
1271,are,2017,7.68
1272,are,2018,7.59
1273,are,2019,7.37
1274,are,2020,7.16
1275,are,2021,6.97
1276,are,2022,6.79
1277,are,2023,6.62
1278,are,2024,6.46
1279,are,2025,6.31
1280,are,2026,6.16
1281,are,2027,6.02
1282,are,2028,5.89
1283,are,2029,5.76
1284,are,2030,5.63
1285,are,2031,5.51
1286,are,2032,5.39
1287,are,2033,5.28
1288,are,2034,5.17
1289,are,2035,5.06
1290,are,2036,4.96
1291,are,2037,4.86
1292,are,2038,4.76
1293,are,2039,4.66
1294,are,2040,4.57
1295,are,2041,4.49
1296,are,2042,4.4
1297,are,2043,4.32
1298,are,2044,4.25
1299,are,2045,4.17
1300,are,2046,4.1
1301,are,2047,4.03
1302,are,2048,3.96
1303,are,2049,3.9
1304,are,2050,3.83
1305,are,2051,3.77
1306,are,2052,3.71
1307,are,2053,3.65
1308,are,2054,3.6
1309,are,2055,3.54
1310,are,2056,3.49
1311,are,2057,3.44
1312,are,2058,3.39
1313,are,2059,3.34
1314,are,2060,3.29
1315,are,2061,3.25
1316,are,2062,3.2
1317,are,2063,3.16
1318,are,2064,3.12
1319,are,2065,3.08
1320,are,2066,3.04
1321,are,2067,3.0
1322,are,2068,2.96
1323,are,2069,2.93
1324,are,2070,2.89
1325,are,2071,2.86
1326,are,2072,2.82
1327,are,2073,2.79
1328,are,2074,2.76
1329,are,2075,2.73
1330,are,2076,2.7
1331,are,2077,2.67
1332,are,2078,2.64
1333,are,2079,2.62
1334,are,2080,2.59
1335,are,2081,2.56
1336,are,2082,2.54
1337,are,2083,2.51
1338,are,2084,2.48
1339,are,2085,2.46
1340,are,2086,2.43
1341,are,2087,2.41
1342,are,2088,2.38
1343,are,2089,2.36
1344,are,2090,2.33
1345,are,2091,2.31
1346,are,2092,2.29
1347,are,2093,2.26
1348,are,2094,2.24
1349,are,2095,2.22
1350,are,2096,2.19
1351,are,2097,2.17
1352,are,2098,2.15
1353,are,2099,2.13
1354,are,2100,2.13
1355,arg,1800,402.19
1356,arg,1801,402.19
1357,arg,1802,402.19
1358,arg,1803,402.19
1359,arg,1804,402.19
1360,arg,1805,402.19
1361,arg,1806,402.19
1362,arg,1807,402.19
1363,arg,1808,402.19
1364,arg,1809,402.19
1365,arg,1810,402.19
1366,arg,1811,402.19
1367,arg,1812,402.19
1368,arg,1813,402.19
1369,arg,1814,402.19
1370,arg,1815,402.19
1371,arg,1816,402.19
1372,arg,1817,402.19
1373,arg,1818,402.19
1374,arg,1819,402.19
1375,arg,1820,402.19
1376,arg,1821,402.19
1377,arg,1822,402.19
1378,arg,1823,402.19
1379,arg,1824,402.19
1380,arg,1825,402.19
1381,arg,1826,402.19
1382,arg,1827,402.19
1383,arg,1828,402.19
1384,arg,1829,402.19
1385,arg,1830,402.19
1386,arg,1831,402.19
1387,arg,1832,402.19
1388,arg,1833,402.19
1389,arg,1834,402.19
1390,arg,1835,402.19
1391,arg,1836,402.19
1392,arg,1837,402.19
1393,arg,1838,402.19
1394,arg,1839,402.19
1395,arg,1840,402.19
1396,arg,1841,402.19
1397,arg,1842,402.19
1398,arg,1843,402.19
1399,arg,1844,402.19
1400,arg,1845,402.19
1401,arg,1846,402.19
1402,arg,1847,402.19
1403,arg,1848,402.19
1404,arg,1849,402.19
1405,arg,1850,402.19
1406,arg,1851,402.19
1407,arg,1852,402.19
1408,arg,1853,402.19
1409,arg,1854,402.19
1410,arg,1855,402.19
1411,arg,1856,402.19
1412,arg,1857,402.19
1413,arg,1858,402.19
1414,arg,1859,402.19
1415,arg,1860,402.19
1416,arg,1861,402.19
1417,arg,1862,402.19
1418,arg,1863,402.19
1419,arg,1864,402.19
1420,arg,1865,402.19
1421,arg,1866,402.19
1422,arg,1867,402.19
1423,arg,1868,402.19
1424,arg,1869,402.19
1425,arg,1870,402.19
1426,arg,1871,402.19
1427,arg,1872,402.19
1428,arg,1873,402.19
1429,arg,1874,402.19
1430,arg,1875,402.19
1431,arg,1876,402.19
1432,arg,1877,402.19
1433,arg,1878,403.44
1434,arg,1879,403.44
1435,arg,1880,403.44
1436,arg,1881,404.69
1437,arg,1882,405.96
1438,arg,1883,407.24
1439,arg,1884,408.51
1440,arg,1885,409.79
1441,arg,1886,405.96
1442,arg,1887,402.19
1443,arg,1888,399.7
1444,arg,1889,395.95
1445,arg,1890,392.21
1446,arg,1891,393.46
1447,arg,1892,395.95
1448,arg,1893,397.2
1449,arg,1894,399.69
1450,arg,1895,400.9
1451,arg,1896,392.11
1452,arg,1897,383.46
1453,arg,1898,374.86
1454,arg,1899,366.3
1455,arg,1900,357.85
1456,arg,1901,350.61
1457,arg,1902,337.4
1458,arg,1903,324.69
1459,arg,1904,312.46
1460,arg,1905,300.69
1461,arg,1906,289.37
1462,arg,1907,278.47
1463,arg,1908,267.98
1464,arg,1909,257.88
1465,arg,1910,248.17
1466,arg,1911,238.82
1467,arg,1912,229.61
1468,arg,1913,205.35
1469,arg,1914,195.97
1470,arg,1915,194.09
1471,arg,1916,194.09
1472,arg,1917,201.61
1473,arg,1918,220.33
1474,arg,1919,212.85
1475,arg,1920,199.73
1476,arg,1921,179.05
1477,arg,1922,171.55
1478,arg,1923,171.55
1479,arg,1924,179.05
1480,arg,1925,188.45
1481,arg,1926,184.69
1482,arg,1927,197.85
1483,arg,1928,173.43
1484,arg,1929,162.22
1485,arg,1930,149.27
1486,arg,1931,149.27
1487,arg,1932,140.16
1488,arg,1933,125.89
1489,arg,1934,143.79
1490,arg,1935,160.37
1491,arg,1936,143.79
1492,arg,1937,140.16
1493,arg,1938,154.8
1494,arg,1939,131.19
1495,arg,1940,131.19
1496,arg,1941,122.37
1497,arg,1942,124.13
1498,arg,1943,113.71
1499,arg,1944,115.43
1500,arg,1945,117.16
1501,arg,1946,103.53
1502,arg,1947,110.29
1503,arg,1948,95.24
1504,arg,1949,91.99
1505,arg,1950,93.6
1506,arg,1951,91.99
1507,arg,1952,88.79
1508,arg,1953,85.73
1509,arg,1954,81.22
1510,arg,1955,84.24
1511,arg,1956,76.57
1512,arg,1957,93.6
1513,arg,1958,82.73
1514,arg,1959,77.86
1515,arg,1960,73.28
1516,arg,1961,68.97
1517,arg,1962,64.91
1518,arg,1963,61.09
1519,arg,1964,57.5
1520,arg,1965,57.5
1521,arg,1966,58.7
1522,arg,1967,58.6
1523,arg,1968,63.81
1524,arg,1969,72.81
1525,arg,1970,71.76
1526,arg,1971,70.83
1527,arg,1972,69.66
1528,arg,1973,68.11
1529,arg,1974,65.98
1530,arg,1975,63.19
1531,arg,1976,59.68
1532,arg,1977,55.57
1533,arg,1978,51.17
1534,arg,1979,46.83
1535,arg,1980,42.83
1536,arg,1981,39.37
1537,arg,1982,36.52
1538,arg,1983,34.14
1539,arg,1984,32.15
1540,arg,1985,30.6
1541,arg,1986,29.59
1542,arg,1987,29.11
1543,arg,1988,28.93
1544,arg,1989,28.83
1545,arg,1990,28.61
1546,arg,1991,28.13
1547,arg,1992,27.31
1548,arg,1993,26.3
1549,arg,1994,25.22
1550,arg,1995,24.13
1551,arg,1996,23.08
1552,arg,1997,22.09
1553,arg,1998,21.18
1554,arg,1999,20.36
1555,arg,2000,19.62
1556,arg,2001,18.93
1557,arg,2002,18.29
1558,arg,2003,17.68
1559,arg,2004,17.09
1560,arg,2005,16.54
1561,arg,2006,16.07
1562,arg,2007,15.69
1563,arg,2008,15.33
1564,arg,2009,14.92
1565,arg,2010,14.44
1566,arg,2011,13.88
1567,arg,2012,13.27
1568,arg,2013,12.65
1569,arg,2014,12.05
1570,arg,2015,11.48
1571,arg,2016,10.94
1572,arg,2017,10.42
1573,arg,2018,9.94
1574,arg,2019,9.66
1575,arg,2020,9.4
1576,arg,2021,9.16
1577,arg,2022,8.94
1578,arg,2023,8.72
1579,arg,2024,8.52
1580,arg,2025,8.32
1581,arg,2026,8.12
1582,arg,2027,7.93
1583,arg,2028,7.75
1584,arg,2029,7.58
1585,arg,2030,7.41
1586,arg,2031,7.25
1587,arg,2032,7.09
1588,arg,2033,6.94
1589,arg,2034,6.79
1590,arg,2035,6.64
1591,arg,2036,6.5
1592,arg,2037,6.36
1593,arg,2038,6.22
1594,arg,2039,6.09
1595,arg,2040,5.96
1596,arg,2041,5.84
1597,arg,2042,5.72
1598,arg,2043,5.61
1599,arg,2044,5.5
1600,arg,2045,5.4
1601,arg,2046,5.3
1602,arg,2047,5.2
1603,arg,2048,5.1
1604,arg,2049,5.01
1605,arg,2050,4.92
1606,arg,2051,4.83
1607,arg,2052,4.74
1608,arg,2053,4.66
1609,arg,2054,4.58
1610,arg,2055,4.51
1611,arg,2056,4.44
1612,arg,2057,4.38
1613,arg,2058,4.32
1614,arg,2059,4.26
1615,arg,2060,4.2
1616,arg,2061,4.15
1617,arg,2062,4.09
1618,arg,2063,4.03
1619,arg,2064,3.98
1620,arg,2065,3.92
1621,arg,2066,3.86
1622,arg,2067,3.81
1623,arg,2068,3.75
1624,arg,2069,3.7
1625,arg,2070,3.65
1626,arg,2071,3.6
1627,arg,2072,3.55
1628,arg,2073,3.5
1629,arg,2074,3.46
1630,arg,2075,3.42
1631,arg,2076,3.38
1632,arg,2077,3.34
1633,arg,2078,3.3
1634,arg,2079,3.25
1635,arg,2080,3.21
1636,arg,2081,3.17
1637,arg,2082,3.13
1638,arg,2083,3.09
1639,arg,2084,3.04
1640,arg,2085,3.0
1641,arg,2086,2.97
1642,arg,2087,2.93
1643,arg,2088,2.9
1644,arg,2089,2.86
1645,arg,2090,2.83
1646,arg,2091,2.8
1647,arg,2092,2.77
1648,arg,2093,2.74
1649,arg,2094,2.71
1650,arg,2095,2.68
1651,arg,2096,2.65
1652,arg,2097,2.62
1653,arg,2098,2.59
1654,arg,2099,2.57
1655,arg,2100,2.57
1656,arm,1800,371.2
1657,arm,1801,370.71
1658,arm,1802,370.23
1659,arm,1803,369.75
1660,arm,1804,369.26
1661,arm,1805,368.78
1662,arm,1806,368.3
1663,arm,1807,367.82
1664,arm,1808,367.34
1665,arm,1809,366.86
1666,arm,1810,366.38
1667,arm,1811,365.9
1668,arm,1812,365.42
1669,arm,1813,364.94
1670,arm,1814,364.46
1671,arm,1815,363.99
1672,arm,1816,363.51
1673,arm,1817,363.04
1674,arm,1818,362.56
1675,arm,1819,362.09
1676,arm,1820,361.62
1677,arm,1821,361.14
1678,arm,1822,360.67
1679,arm,1823,360.2
1680,arm,1824,359.73
1681,arm,1825,359.26
1682,arm,1826,358.79
1683,arm,1827,358.32
1684,arm,1828,357.85
1685,arm,1829,357.38
1686,arm,1830,356.92
1687,arm,1831,356.45
1688,arm,1832,355.98
1689,arm,1833,355.52
1690,arm,1834,355.05
1691,arm,1835,354.59
1692,arm,1836,354.13
1693,arm,1837,353.66
1694,arm,1838,353.2
1695,arm,1839,352.74
1696,arm,1840,352.28
1697,arm,1841,351.82
1698,arm,1842,351.36
1699,arm,1843,350.9
1700,arm,1844,350.44
1701,arm,1845,349.98
1702,arm,1846,349.53
1703,arm,1847,349.07
1704,arm,1848,348.61
1705,arm,1849,348.16
1706,arm,1850,347.7
1707,arm,1851,347.25
1708,arm,1852,346.79
1709,arm,1853,346.34
1710,arm,1854,345.89
1711,arm,1855,345.43
1712,arm,1856,344.98
1713,arm,1857,344.53
1714,arm,1858,344.08
1715,arm,1859,343.63
1716,arm,1860,343.18
1717,arm,1861,342.73
1718,arm,1862,342.29
1719,arm,1863,341.84
1720,arm,1864,341.39
1721,arm,1865,340.95
1722,arm,1866,340.5
1723,arm,1867,340.06
1724,arm,1868,339.61
1725,arm,1869,339.17
1726,arm,1870,338.72
1727,arm,1871,338.28
1728,arm,1872,337.84
1729,arm,1873,337.4
1730,arm,1874,336.96
1731,arm,1875,336.52
1732,arm,1876,336.08
1733,arm,1877,335.64
1734,arm,1878,335.2
1735,arm,1879,334.76
1736,arm,1880,334.32
1737,arm,1881,333.89
1738,arm,1882,333.45
1739,arm,1883,333.01
1740,arm,1884,332.58
1741,arm,1885,332.14
1742,arm,1886,331.71
1743,arm,1887,331.28
1744,arm,1888,330.84
1745,arm,1889,330.41
1746,arm,1890,329.98
1747,arm,1891,329.55
1748,arm,1892,329.12
1749,arm,1893,328.69
1750,arm,1894,328.26
1751,arm,1895,327.83
1752,arm,1896,327.4
1753,arm,1897,326.97
1754,arm,1898,326.54
1755,arm,1899,326.12
1756,arm,1900,325.69
1757,arm,1901,321.82
1758,arm,1902,317.99
1759,arm,1903,314.21
1760,arm,1904,310.48
1761,arm,1905,306.78
1762,arm,1906,303.14
1763,arm,1907,299.53
1764,arm,1908,295.97
1765,arm,1909,292.45
1766,arm,1910,288.98
1767,arm,1911,285.54
1768,arm,1912,282.15
1769,arm,1913,278.79
1770,arm,1914,275.48
1771,arm,1915,272.2
1772,arm,1916,268.97
1773,arm,1917,265.77
1774,arm,1918,262.61
1775,arm,1919,259.49
1776,arm,1920,256.4
1777,arm,1921,253.35
1778,arm,1922,250.34
1779,arm,1923,247.37
1780,arm,1924,244.43
1781,arm,1925,241.52
1782,arm,1926,238.65
1783,arm,1927,235.81
1784,arm,1928,233.01
1785,arm,1929,230.24
1786,arm,1930,227.5
1787,arm,1931,221.61
1788,arm,1932,215.86
1789,arm,1933,210.23
1790,arm,1934,204.73
1791,arm,1935,199.35
1792,arm,1936,194.1
1793,arm,1937,188.96
1794,arm,1938,183.95
1795,arm,1939,179.05
1796,arm,1940,174.26
1797,arm,1941,169.59
1798,arm,1942,165.03
1799,arm,1943,160.58
1800,arm,1944,156.24
1801,arm,1945,152.0
1802,arm,1946,147.86
1803,arm,1947,143.83
1804,arm,1948,139.89
1805,arm,1949,136.05
1806,arm,1950,132.31
1807,arm,1951,131.38
1808,arm,1952,129.5
1809,arm,1953,127.6
1810,arm,1954,125.66
1811,arm,1955,123.69
1812,arm,1956,121.69
1813,arm,1957,119.67
1814,arm,1958,117.62
1815,arm,1959,115.56
1816,arm,1960,113.49
1817,arm,1961,111.43
1818,arm,1962,109.39
1819,arm,1963,107.39
1820,arm,1964,105.42
1821,arm,1965,103.5
1822,arm,1966,101.61
1823,arm,1967,99.76
1824,arm,1968,97.93
1825,arm,1969,96.15
1826,arm,1970,94.43
1827,arm,1971,92.8
1828,arm,1972,91.26
1829,arm,1973,89.83
1830,arm,1974,88.49
1831,arm,1975,87.2
1832,arm,1976,85.91
1833,arm,1977,82.43
1834,arm,1978,79.12
1835,arm,1979,75.96
1836,arm,1980,72.92
1837,arm,1981,70.09
1838,arm,1982,67.36
1839,arm,1983,64.72
1840,arm,1984,62.21
1841,arm,1985,59.86
1842,arm,1986,57.54
1843,arm,1987,55.31
1844,arm,1988,80.8
1845,arm,1989,51.05
1846,arm,1990,48.96
1847,arm,1991,46.91
1848,arm,1992,44.88
1849,arm,1993,42.91
1850,arm,1994,40.96
1851,arm,1995,39.09
1852,arm,1996,37.31
1853,arm,1997,35.58
1854,arm,1998,33.9
1855,arm,1999,32.3
1856,arm,2000,30.76
1857,arm,2001,29.26
1858,arm,2002,27.84
1859,arm,2003,26.48
1860,arm,2004,25.18
1861,arm,2005,23.92
1862,arm,2006,22.73
1863,arm,2007,21.6
1864,arm,2008,20.52
1865,arm,2009,19.48
1866,arm,2010,18.52
1867,arm,2011,17.58
1868,arm,2012,16.7
1869,arm,2013,15.87
1870,arm,2014,15.11
1871,arm,2015,14.37
1872,arm,2016,13.66
1873,arm,2017,13.01
1874,arm,2018,12.38
1875,arm,2019,12.05
1876,arm,2020,11.74
1877,arm,2021,11.44
1878,arm,2022,11.15
1879,arm,2023,10.89
1880,arm,2024,10.64
1881,arm,2025,10.39
1882,arm,2026,10.16
1883,arm,2027,9.93
1884,arm,2028,9.71
1885,arm,2029,9.5
1886,arm,2030,9.3
1887,arm,2031,9.1
1888,arm,2032,8.91
1889,arm,2033,8.72
1890,arm,2034,8.54
1891,arm,2035,8.35
1892,arm,2036,8.17
1893,arm,2037,8.0
1894,arm,2038,7.83
1895,arm,2039,7.66
1896,arm,2040,7.5
1897,arm,2041,7.35
1898,arm,2042,7.21
1899,arm,2043,7.07
1900,arm,2044,6.94
1901,arm,2045,6.82
1902,arm,2046,6.69
1903,arm,2047,6.58
1904,arm,2048,6.46
1905,arm,2049,6.35
1906,arm,2050,6.23
1907,arm,2051,6.12
1908,arm,2052,6.01
1909,arm,2053,5.9
1910,arm,2054,5.79
1911,arm,2055,5.68
1912,arm,2056,5.59
1913,arm,2057,5.49
1914,arm,2058,5.41
1915,arm,2059,5.32
1916,arm,2060,5.24
1917,arm,2061,5.17
1918,arm,2062,5.1
1919,arm,2063,5.03
1920,arm,2064,4.96
1921,arm,2065,4.89
1922,arm,2066,4.82
1923,arm,2067,4.75
1924,arm,2068,4.69
1925,arm,2069,4.62
1926,arm,2070,4.56
1927,arm,2071,4.5
1928,arm,2072,4.45
1929,arm,2073,4.4
1930,arm,2074,4.35
1931,arm,2075,4.31
1932,arm,2076,4.26
1933,arm,2077,4.22
1934,arm,2078,4.18
1935,arm,2079,4.14
1936,arm,2080,4.09
1937,arm,2081,4.05
1938,arm,2082,4.0
1939,arm,2083,3.96
1940,arm,2084,3.92
1941,arm,2085,3.88
1942,arm,2086,3.84
1943,arm,2087,3.81
1944,arm,2088,3.78
1945,arm,2089,3.75
1946,arm,2090,3.72
1947,arm,2091,3.69
1948,arm,2092,3.67
1949,arm,2093,3.64
1950,arm,2094,3.61
1951,arm,2095,3.58
1952,arm,2096,3.55
1953,arm,2097,3.52
1954,arm,2098,3.48
1955,arm,2099,3.44
1956,arm,2100,3.44
1957,atg,1800,473.6
1958,atg,1801,469.77
1959,atg,1802,465.97
1960,atg,1803,462.2
1961,atg,1804,458.47
1962,atg,1805,454.76
1963,atg,1806,451.08
1964,atg,1807,447.43
1965,atg,1808,443.82
1966,atg,1809,440.23
1967,atg,1810,436.67
1968,atg,1811,433.14
1969,atg,1812,429.63
1970,atg,1813,426.16
1971,atg,1814,422.71
1972,atg,1815,419.3
1973,atg,1816,415.91
1974,atg,1817,412.54
1975,atg,1818,409.21
1976,atg,1819,405.9
1977,atg,1820,402.62
1978,atg,1821,399.36
1979,atg,1822,396.13
1980,atg,1823,392.93
1981,atg,1824,389.75
1982,atg,1825,386.6
1983,atg,1826,383.47
1984,atg,1827,380.37
1985,atg,1828,377.3
1986,atg,1829,374.24
1987,atg,1830,371.22
1988,atg,1831,368.22
1989,atg,1832,365.24
1990,atg,1833,362.29
1991,atg,1834,359.36
1992,atg,1835,356.45
1993,atg,1836,353.57
1994,atg,1837,350.71
1995,atg,1838,347.87
1996,atg,1839,345.06
1997,atg,1840,342.27
1998,atg,1841,339.5
1999,atg,1842,336.76
2000,atg,1843,334.03
2001,atg,1844,331.33
2002,atg,1845,328.65
2003,atg,1846,326.0
2004,atg,1847,323.36
2005,atg,1848,320.75
2006,atg,1849,318.15
2007,atg,1850,315.58
2008,atg,1851,313.03
2009,atg,1852,310.5
2010,atg,1853,307.99
2011,atg,1854,305.49
2012,atg,1855,303.02
2013,atg,1856,300.57
2014,atg,1857,298.14
2015,atg,1858,295.73
2016,atg,1859,293.34
2017,atg,1860,290.97
2018,atg,1861,288.62
2019,atg,1862,286.28
2020,atg,1863,283.97
2021,atg,1864,281.67
2022,atg,1865,279.39
2023,atg,1866,277.13
2024,atg,1867,274.89
2025,atg,1868,272.67
2026,atg,1869,270.47
2027,atg,1870,268.28
2028,atg,1871,266.11
2029,atg,1872,263.96
2030,atg,1873,261.82
2031,atg,1874,259.71
2032,atg,1875,257.61
2033,atg,1876,255.52
2034,atg,1877,253.46
2035,atg,1878,251.41
2036,atg,1879,249.37
2037,atg,1880,247.36
2038,atg,1881,245.36
2039,atg,1882,243.37
2040,atg,1883,241.41
2041,atg,1884,239.45
2042,atg,1885,237.52
2043,atg,1886,235.6
2044,atg,1887,233.69
2045,atg,1888,231.8
2046,atg,1889,229.93
2047,atg,1890,228.07
2048,atg,1891,226.22
2049,atg,1892,224.39
2050,atg,1893,222.58
2051,atg,1894,220.78
2052,atg,1895,219.0
2053,atg,1896,217.22
2054,atg,1897,215.47
2055,atg,1898,213.73
2056,atg,1899,212.0
2057,atg,1900,210.28
2058,atg,1901,208.58
2059,atg,1902,206.9
2060,atg,1903,205.22
2061,atg,1904,203.56
2062,atg,1905,201.92
2063,atg,1906,200.28
2064,atg,1907,198.67
2065,atg,1908,197.06
2066,atg,1909,195.47
2067,atg,1910,193.88
2068,atg,1911,192.32
2069,atg,1912,190.76
2070,atg,1913,189.22
2071,atg,1914,187.69
2072,atg,1915,186.17
2073,atg,1916,184.67
2074,atg,1917,183.17
2075,atg,1918,181.69
2076,atg,1919,180.22
2077,atg,1920,178.76
2078,atg,1921,177.32
2079,atg,1922,175.89
2080,atg,1923,174.46
2081,atg,1924,173.05
2082,atg,1925,171.65
2083,atg,1926,170.27
2084,atg,1927,168.89
2085,atg,1928,167.52
2086,atg,1929,166.17
2087,atg,1930,164.82
2088,atg,1931,162.8
2089,atg,1932,160.81
2090,atg,1933,158.83
2091,atg,1934,156.88
2092,atg,1935,154.94
2093,atg,1936,153.03
2094,atg,1937,151.14
2095,atg,1938,149.27
2096,atg,1939,147.42
2097,atg,1940,145.58
2098,atg,1941,143.77
2099,atg,1942,141.98
2100,atg,1943,140.21
2101,atg,1944,138.46
2102,atg,1945,136.73
2103,atg,1946,135.01
2104,atg,1947,133.32
2105,atg,1948,131.64
2106,atg,1949,129.98
2107,atg,1950,128.34
2108,atg,1951,126.08
2109,atg,1952,121.51
2110,atg,1953,116.89
2111,atg,1954,112.2
2112,atg,1955,107.46
2113,atg,1956,102.67
2114,atg,1957,97.85
2115,atg,1958,93.03
2116,atg,1959,88.26
2117,atg,1960,83.59
2118,atg,1961,79.1
2119,atg,1962,74.86
2120,atg,1963,70.95
2121,atg,1964,67.42
2122,atg,1965,64.33
2123,atg,1966,61.71
2124,atg,1967,59.54
2125,atg,1968,57.74
2126,atg,1969,56.27
2127,atg,1970,55.05
2128,atg,1971,54.01
2129,atg,1972,53.06
2130,atg,1973,52.13
2131,atg,1974,51.18
2132,atg,1975,50.16
2133,atg,1976,49.11
2134,atg,1977,48.04
2135,atg,1978,46.98
2136,atg,1979,45.91
2137,atg,1980,44.81
2138,atg,1981,43.64
2139,atg,1982,42.39
2140,atg,1983,41.02
2141,atg,1984,39.56
2142,atg,1985,37.98
2143,atg,1986,35.58
2144,atg,1987,33.46
2145,atg,1988,31.51
2146,atg,1989,29.68
2147,atg,1990,27.98
2148,atg,1991,26.39
2149,atg,1992,24.86
2150,atg,1993,23.42
2151,atg,1994,22.09
2152,atg,1995,20.84
2153,atg,1996,19.68
2154,atg,1997,18.59
2155,atg,1998,17.59
2156,atg,1999,16.67
2157,atg,2000,15.83
2158,atg,2001,15.06
2159,atg,2002,14.36
2160,atg,2003,13.73
2161,atg,2004,13.12
2162,atg,2005,12.53
2163,atg,2006,11.94
2164,atg,2007,11.35
2165,atg,2008,10.75
2166,atg,2009,10.17
2167,atg,2010,9.59
2168,atg,2011,9.04
2169,atg,2012,8.52
2170,atg,2013,8.04
2171,atg,2014,7.64
2172,atg,2015,7.29
2173,atg,2016,6.97
2174,atg,2017,6.69
2175,atg,2018,6.44
2176,atg,2019,6.25
2177,atg,2020,6.09
2178,atg,2021,5.95
2179,atg,2022,5.82
2180,atg,2023,5.71
2181,atg,2024,5.6
2182,atg,2025,5.49
2183,atg,2026,5.38
2184,atg,2027,5.27
2185,atg,2028,5.17
2186,atg,2029,5.07
2187,atg,2030,4.97
2188,atg,2031,4.88
2189,atg,2032,4.79
2190,atg,2033,4.7
2191,atg,2034,4.61
2192,atg,2035,4.52
2193,atg,2036,4.44
2194,atg,2037,4.36
2195,atg,2038,4.28
2196,atg,2039,4.2
2197,atg,2040,4.13
2198,atg,2041,4.05
2199,atg,2042,3.98
2200,atg,2043,3.91
2201,atg,2044,3.85
2202,atg,2045,3.78
2203,atg,2046,3.71
2204,atg,2047,3.65
2205,atg,2048,3.59
2206,atg,2049,3.53
2207,atg,2050,3.47
2208,atg,2051,3.41
2209,atg,2052,3.35
2210,atg,2053,3.3
2211,atg,2054,3.24
2212,atg,2055,3.19
2213,atg,2056,3.14
2214,atg,2057,3.09
2215,atg,2058,3.04
2216,atg,2059,2.99
2217,atg,2060,2.95
2218,atg,2061,2.9
2219,atg,2062,2.86
2220,atg,2063,2.81
2221,atg,2064,2.77
2222,atg,2065,2.73
2223,atg,2066,2.69
2224,atg,2067,2.65
2225,atg,2068,2.61
2226,atg,2069,2.57
2227,atg,2070,2.54
2228,atg,2071,2.5
2229,atg,2072,2.47
2230,atg,2073,2.44
2231,atg,2074,2.4
2232,atg,2075,2.37
2233,atg,2076,2.34
2234,atg,2077,2.31
2235,atg,2078,2.28
2236,atg,2079,2.26
2237,atg,2080,2.23
2238,atg,2081,2.2
2239,atg,2082,2.18
2240,atg,2083,2.15
2241,atg,2084,2.13
2242,atg,2085,2.11
2243,atg,2086,2.08
2244,atg,2087,2.06
2245,atg,2088,2.04
2246,atg,2089,2.02
2247,atg,2090,2.0
